kp,ki,zeta
0.0336734693877551,0.0489795918367347,0.823507927339847
0.036734693877551,0.0489795918367347,0.805513452710588
0.0397959183673469,0.0489795918367347,0.785640595952138
0.0428571428571429,0.0489795918367347,0.764732639705896
0.0459183673469388,0.0489795918367347,0.743465665763804
0.0489795918367347,0.0489795918367347,0.722268525319554
0.0520408163265306,0.0489795918367347,0.701381919381776
0.0551020408163265,0.0489795918367347,0.680930378642016
0.0581632653061225,0.0489795918367347,0.660972125427232
0.0612244897959184,0.0489795918367347,0.641528594284095
0.0642857142857143,0.0489795918367347,0.622601058318616
0.0673469387755102,0.0489795918367347,0.60417989994999
0.0704081632653061,0.0489795918367347,0.586249805501885
0.073469387755102,0.0489795918367347,0.568792700743056
0.076530612244898,0.0489795918367347,0.551789419969432
0.0795918367346939,0.0489795918367347,0.535220654348227
0.0826530612244898,0.0489795918367347,0.519067483962361
0.0857142857142857,0.0489795918367347,0.503311666426519
0.0887755102040816,0.0489795918367347,0.487935781967685
0.0918367346938776,0.0489795918367347,0.47292329364461
0.0948979591836735,0.0489795918367347,0.458258557659351
0.0979591836734694,0.0489795918367347,0.443926804817251
0.101020408163265,0.0489795918367347,0.429914105919777
0.104081632653061,0.0489795918367347,0.416207328882376
0.107142857142857,0.0489795918367347,0.402794092315748
0.110204081632653,0.0489795918367347,0.389662718424945
0.113265306122449,0.0489795918367347,0.376802186911877
0.116326530612245,0.0489795918367347,0.364202090834539
0.119387755102041,0.0489795918367347,0.351852594923302
0.122448979591837,0.0489795918367347,0.339744396569241
0.125510204081633,0.0489795918367347,0.327868689529072
0.128571428571429,0.0489795918367347,0.31621713028595
0.131632653061224,0.0489795918367347,0.304781806946758
0.13469387755102,0.0489795918367347,0.293555210524693
0.137755102040816,0.0489795918367347,0.28253020844375
0.140816326530612,0.0489795918367347,0.271700020097197
0.143877551020408,0.0489795918367347,0.261058194296908
0.146938775510204,0.0489795918367347,0.250598588458939
0.15,0.0489795918367347,0.240315349378894
0,0.0653061224489796,0.154292066399933
0.00306122448979592,0.0653061224489796,0.236113238358296
0.00612244897959184,0.0653061224489796,0.316731749802812
0.00918367346938775,0.0653061224489796,0.396016136960269
0.0122448979591837,0.0653061224489796,0.473688688784621
0.0153061224489796,0.0653061224489796,0.549191452638491
0.0183673469387755,0.0653061224489796,0.621424448875153
0.0214285714285714,0.0653061224489796,0.688303521437326
0.0244897959183673,0.0653061224489796,0.746461586124508
0.0275510204081633,0.0653061224489796,0.792626965276782
0.0306122448979592,0.0653061224489796,0.826910028823899
0.0336734693877551,0.0653061224489796,0.823528066018695
0.036734693877551,0.0653061224489796,0.805598012473934
0.0397959183673469,0.0653061224489796,0.785769895994159
0.0428571428571429,0.0653061224489796,0.76488377073496
0.0459183673469388,0.0653061224489796,0.743621286966242
0.0489795918367347,0.0653061224489796,0.722417931895121
0.0520408163265306,0.0653061224489796,0.701519269667737
0.0551020408163265,0.0653061224489796,0.681052863474824
0.0581632653061225,0.0653061224489796,0.661078706481437
0.0612244897959184,0.0653061224489796,0.641619233323614
0.0642857142857143,0.0653061224489796,0.622676264923776
0.0673469387755102,0.0653061224489796,0.604240469043124
0.0704081632653061,0.0653061224489796,0.586296665273178
0.073469387755102,0.0653061224489796,0.568826824704677
0.076530612244898,0.0653061224489796,0.551811776562202
0.0795918367346939,0.0653061224489796,0.535232178732727
0.0826530612244898,0.0653061224489796,0.519069063033571
0.0857142857142857,0.0653061224489796,0.503304131739109
0.0887755102040816,0.0653061224489796,0.487919907386195
0.0918367346938776,0.0653061224489796,0.472899795781992
0.0948979591836735,0.0653061224489796,0.458228097918692
