x_nom,v_nom,f_nom,x_ki,v_ki,f_ki,x_kp,v_kp,f_kp
0.32524126597503,-0.293912054660578,2.60321887245672,0.329745060540548,-0.359526977314029,-1.8457326063686,0.323125225838205,0.223962391781809,-4.17580829858313
0.324947150085405,-0.293230647077974,2.41790962987996,0.329387195159636,-0.358568220468676,-1.911449789307,0.323352904355626,0.224530967672355,-4.18563602667326
0.32466441298836,-0.292483689594292,2.48066617670972,0.329024413410072,-0.357494235993364,-1.92958497706318,0.323675145026762,0.224942780821381,-4.23948977453264
0.32436882882118,-0.291691316587494,2.39598922470843,0.328628226782385,-0.356236336427384,-1.93119226661559,0.32389100941305,0.225192766752208,-4.19285010868674
0.324057129303636,-0.290877171927434,2.36377712466251,0.328133438641929,-0.354753096186538,-2.01081377103139,0.324149394703568,0.225296453132632,-4.17739767099478
0.323621882937292,-0.290077105405483,2.30083247417967,0.327767414153399,-0.353038758346603,-1.99821964133564,0.324379563727406,0.225283955136721,-4.12576504194725
0.323608651804374,-0.28933672319716,2.22187277158255,0.327423598249776,-0.351119434006991,-2.01853973654166,0.324611653508898,0.225194362525501,-4.10792523442689
0.323088003034734,-0.288696111877131,2.14043047508489,0.327084751946298,-0.349034583219706,-2.03639951394642,0.324839595676888,0.225072466697649,-4.11177983621266
0.323034432894228,-0.288178492836199,2.10227938308531,0.326757637556179,-0.346822488554864,-2.01327413981383,0.32507460064729,0.224967022674703,-4.14846067826539
0.32274786973106,-0.28778284021349,2.1304235559318,0.326372953982538,-0.344518655592913,-2.05996244869862,0.325302362922912,0.224930131306853,-4.16471832037388
0.322448107438822,-0.287481086877553,1.9936887897075,0.326018783946654,-0.342162058097567,-2.10006199257869,0.325520471407744,0.225011897729899,-4.07376612893794
0.322150797594346,-0.287230116217367,1.9938743297989,0.325668003674508,-0.339799750347255,-2.1577627287154,0.325526455529945,0.225241735041617,-4.12454300956231
0.321863117272102,-0.286986548944784,1.98687429596385,0.325339847749249,-0.337484097787806,-2.22065252945276,0.325755791621118,0.225608612447715,-4.121018424108
0.321572112966679,-0.286710422952471,1.95809088873923,0.325054682827881,-0.33525957050113,-2.22590271208062,0.326088670118781,0.226069963591384,-4.07518887444424
0.321292781817791,-0.286365782020993,1.8694670193532,0.324962671149316,-0.333144446009287,-2.19914551243485,0.326318665565941,0.226583890984581,-4.09234074062734
0.32087070905423,-0.285929581839511,1.84813964074264,0.324228548616533,-0.331132974933961,-2.12172867219869,0.326554370445398,0.227126523158784,-4.07946386424967
0.320573369174574,-0.285405113711288,1.75358501086768,0.324185017189552,-0.329217667727881,-2.1316499910532,0.326769266786912,0.227685681960324,-4.06454257090273
0.320281623323364,-0.284824414757372,1.59522082914133,0.323846435914658,-0.32738969100527,-2.12828916381757,0.327004800864558,0.228251653788033,-4.04927872246906
0.319975208205925,-0.284238189760102,1.57465737211398,0.323533369284166,-0.325620372306923,-2.17240862646028,0.327235059427727,0.228815123680197,-3.99270312764778
0.31968257690742,-0.283707334243986,1.5716775082422,0.323180355212191,-0.323863486253956,-2.16821353547853,0.327477775549963,0.229368482582232,-4.02611274825688
0.319390551690992,-0.283295151954003,1.58566046102993,0.32285135640042,-0.322071695129724,-2.22808258811587,0.327689028344681,0.229907862624848,-4.03289672892452
0.319375156096736,-0.28304947221385,1.53536702261528,0.322531533597869,-0.320203275030633,-2.25883218862406,0.328027410985621,0.230438977994636,-4.05800501238754
0.31884871024328,-0.282988413975217,1.44090142232374,0.322198954676279,-0.318221077487798,-2.37460717154106,0.328248087752974,0.230985807409687,-4.0117507350996
0.31880549164514,-0.283097999773461,1.42085242610337,0.321884604563168,-0.316091859991215,-2.38704153335884,0.328513608733378,0.231593020416596,-3.93142551987207
0.31880549164514,-0.28331917388984,1.33731303432229,0.321530068033856,-0.313790476439584,-2.45301045069533,0.328749396717499,0.232320496315744,-3.94471854757293
0.318162829999522,-0.283545933283203,1.24126181794358,0.321097344206442,-0.311311740850089,-2.49497341280196,0.328990750523592,0.233232902615851,-3.87108670726324
0.317842517407742,-0.283672078433139,1.16645333944756,0.320779787842745,-0.308681133318103,-2.48156666855509,0.328991648363794,0.23437355695464,-3.79648181434593
0.317557175728304,-0.28363604972629,1.11780029399415,0.32050734025668,-0.305949976474276,-2.47808810531137,0.328991648363794,0.235725318310556,-3.77584004150426
0.317257787064313,-0.283414176518639,1.17775443897043,0.320152626475789,-0.303181252235872,-2.49442646266963,0.329439903905989,0.23720293042064,-3.76660358080465
0.316974416076816,-0.282996534136091,1.17424367777628,0.319860373207256,-0.300442284976128,-2.52600929017358,0.329699392219922,0.238698655643663,-3.73866251180096
0.31669280472046,-0.282377121340114,1.16181252577471,0.319597576828319,-0.297796495721527,-2.44846669490002,0.330046761516708,0.240133093816131,-3.6709462083743
0.316404818452986,-0.281552042222039,1.13962913955409,0.31956223925586,-0.29527802793749,-2.50511864199879,0.330299670877382,0.241468524143108,-3.64544645385704
0.316114440974355,-0.280521329500301,1.04144870562419,0.319246113842329,-0.292866715420153,-2.6160686014199,0.330535503833517,0.242696271439776,-3.65231758908434
0.315740961125174,-0.279296886235137,1.07125710925054,0.318923844158616,-0.290498081939044,-2.68947497958172,0.330804755744837,0.243821749356595,-3.65941136267969
