i;ii;iii;iv
0.082477;-0.062145;-0.21065;-0.047491
0.080137;-0.063506;-0.2092;-0.043988
0.077678;-0.06486;-0.20758;-0.040293
0.075097;-0.066194;-0.20577;-0.036441
0.072401;-0.067495;-0.20379;-0.03247
0.0696;-0.068749;-0.20163;-0.028422
0.066708;-0.069948;-0.1993;-0.024345
0.063742;-0.071082;-0.1968;-0.020293
0.060718;-0.072148;-0.19413;-0.016322
0.057658;-0.073138;-0.19133;-0.012483
0.054583;-0.074046;-0.18839;-0.0088159
0.051518;-0.074863;-0.18533;-0.0053483
0.048486;-0.075582;-0.18218;-0.002093
0.045511;-0.076198;-0.17895;0.0009468
0.042611;-0.07671;-0.17565;0.0037731
0.039802;-0.077119;-0.17231;0.0063921
0.037099;-0.077424;-0.16895;0.0088133
0.034508;-0.077629;-0.16556;0.011049
0.032031;-0.077733;-0.16216;0.01311
0.029662;-0.077735;-0.15875;0.015006
0.02739;-0.077633;-0.15533;0.01674
0.025202;-0.077422;-0.15189;0.018311
0.02308;-0.077096;-0.14842;0.019714
0.021005;-0.07665;-0.14494;0.020942
0.018957;-0.076082;-0.14142;0.021993
0.016913;-0.075389;-0.13787;0.022865
0.014858;-0.074574;-0.13428;0.023559
0.012783;-0.073642;-0.13064;0.024072
0.010688;-0.072604;-0.12695;0.024407
0.0085826;-0.071473;-0.12322;0.024568
0.006482;-0.070269;-0.11943;0.024564
0.0044011;-0.069013;-0.11558;0.024409
0.0023556;-0.067732;-0.11168;0.024119
0.00036154;-0.066453;-0.10771;0.023712
-0.0015642;-0.065201;-0.1037;0.023207
-0.0034067;-0.063998;-0.099624;0.022623
-0.0051557;-0.062864;-0.095499;0.021978
-0.0068067;-0.061813;-0.091328;0.021288
-0.0083595;-0.060857;-0.087118;0.020572
-0.009816;-0.06;-0.082878;0.019844
-0.011178;-0.059243;-0.078619;0.019114
-0.012449;-0.058582;-0.074353;0.018385
-0.013632;-0.058009;-0.070095;0.017657
-0.014732;-0.057509;-0.065857;0.016926
-0.015756;-0.057063;-0.061658;0.01619
-0.016705;-0.056641;-0.057517;0.015446
-0.017579;-0.056203;-0.053455;0.014691
-0.018375;-0.055699;-0.04949;0.013924
-0.019087;-0.055072;-0.045637;0.013142
-0.019707;-0.05427;-0.041905;0.012345
-0.020227;-0.053251;-0.038303;0.01154
-0.020637;-0.051991;-0.034837;0.010735
-0.020925;-0.050485;-0.031513;0.0099416
-0.021083;-0.048741;-0.028339;0.0091737
-0.021105;-0.046776;-0.025324;0.0084425
-0.020985;-0.044612;-0.022478;0.007758
-0.020722;-0.042279;-0.019812;0.0071275
-0.020316;-0.039812;-0.017332;0.0065565
-0.019771;-0.037247;-0.015042;0.0060477
-0.019094;-0.034622;-0.012945;0.0055995
-0.018296;-0.031971;-0.01104;0.0052049
-0.017387;-0.029322;-0.0093233;0.0048518
-0.016384;-0.026703;-0.0077917;0.0045261
-0.015301;-0.024136;-0.0064378;0.0042146
-0.014156;-0.021641;-0.005252;0.0039075
-0.012968;-0.019231;-0.004223;0.003599
-0.011754;-0.016919;-0.0033385;0.0032871
-0.010531;-0.014716;-0.0025864;0.0029708
-0.0093163;-0.012632;-0.001955;0.0026498
-0.0081287;-0.010679;-0.0014337;0.002325
-0.0069852;-0.0088709;-0.0010113;0.0019998
-0.005902;-0.0072183;-0.00067619;0.0016805
-0.0048931;-0.0057311;-0.00041654;0.0013742
-0.0039698;-0.0044176;-0.00022119;0.0010878
-0.0031394;-0.0032843;-8.0761e-05;0.00082653
-0.0024061;-0.0023355;1.2267e-05;0.00059458
-0.0017714;-0.0015707;6.4737e-05;0.00039652
-0.0012361;-0.00098253;8.4289e-05;0.00023766
-0.00079965;-0.0005569;7.9752e-05;0.0001219
-0.00046085;-0.00027318;6.0448e-05;4.8649e-05
-0.00021724;-0.00010564;3.5307e-05;1.1615e-05
-6.5187e-05;-2.4916e-05;1.2589e-05;-4.3721e-08
0;0;0;0
5.6206e-05;;;-7.2932e-05
0.00017682;;;-0.00024042
0.00035421;;;-0.00050101
0.00058292;;;-0.00084788
0.00085959;;;-0.00127
0.001182;;;-0.0017532
0.0015486;;;-0.0022813
0.0019581;;;-0.0028371
0.0024113;;;-0.0034038
0.0029117;;;-0.0039659
0.0034654;;;-0.0045088
0.0040797;;;-0.0050208
0.0047615;;;-0.0054948
0.0055173;;;-0.0059291
0.0063533;;;-0.0063269
0.0072744;;;-0.0066945
0.0082835;;;-0.0070406
0.0093804;;;-0.0073755
0.010563;;;-0.0077107
0.011827;;;-0.0080605
0.01317;;;-0.0084418
0.014592;;;-0.0088721
0.016092;;;-0.0093663
0.017669;;;-0.0099343
0.019326;;;-0.010581
0.021061;;;-0.011303
0.022877;;;-0.012097
0.024774;;;-0.012953
0.026756;;;-0.013857
0.028825;;;-0.01479
0.030985;;;-0.015734
0.033238;;;-0.016667
0.035588;;;-0.017577
0.038035;;;-0.01846
0.040581;;;-0.019318
0.043225;;;-0.020164
0.045964;;;-0.021008
0.048791;;;-0.021861
0.051698;;;-0.022733
0.054673;;;-0.023632
0.057703;;;-0.024563
0.060777;;;-0.025531
0.063882;;;-0.026537
0.067008;;;-0.027577
0.070145;;;-0.028638
0.073288;;;-0.029704
0.076432;;;-0.030755
0.079576;;;-0.031774
0.082722;;;-0.032743
0.085872;;;-0.033644
0.089033;;;-0.034457
0.09221;;;-0.035166
0.09541;;;-0.035757
0.098644;;;-0.03622
0.10192;;;-0.036556
0.10525;;;-0.036769
0.10863;;;-0.036865
0.11205;;;-0.036855
0.11552;;;-0.036751
0.119;;;-0.036562
0.12249;;;-0.036297
0.12597;;;-0.035962
0.12941;;;-0.03556
0.13278;;;-0.035086
0.13607;;;-0.034535
0.13926;;;-0.033902
0.14231;;;-0.033186
0.14521;;;-0.032387
0.14795;;;-0.031507
0.15049;;;-0.030547
0.15283;;;-0.029507
0.15495;;;-0.028391
0.15683;;;-0.027206
0.15845;;;-0.025966
0.1598;;;-0.024692
0.16087;;;-0.023402
0.16165;;;-0.022119
0.16212;;;-0.020863
0.16229;;;-0.019652
0.16215;;;-0.01851
0.1617;;;-0.017459
0.16095;;;-0.016525
0.1599;;;-0.015735
0.15856;;;-0.015102
0.15694;;;-0.014634
0.15505;;;-0.014324
0.15289;;;-0.014159
0.15049;;;-0.014124
0.14786;;;-0.014204
0.14501;;;-0.014384
0.14197;;;-0.014651
0.13877;;;-0.014998
0.13545;;;-0.015422
0.13206;;;-0.015925
0.12867;;;-0.016513
0.12533;;;-0.017191
0.1221;;;-0.017966
0.11904;;;-0.018844
0.11618;;;-0.019828
0.11355;;;-0.020925
0.11116;;;-0.022139
0.10903;;;-0.023471
0.10717;;;-0.024919
0.10558;;;-0.02647
0.10427;;;-0.028108
0.10323;;;-0.02981
0.10244;;;-0.031552
0.10187;;;-0.033311
0.10148;;;-0.035065
0.10125;;;-0.036791
0.10113;;;-0.038465
0.10109;;;-0.040062
0.10109;;;-0.041558
0.10109;;;-0.04293
0.10104;;;-0.044157
0.1009;;;-0.045217
0.10065;;;-0.046089
0.10026;;;-0.046754
0.099719;;;-0.047193
0.099013;;;-0.04739
0.098136;;;-0.047335
0.09709;;;-0.04702
0.095885;;;-0.046443
0.094535;;;-0.045607
0.093061;;;-0.044518
0.091482;;;-0.043188
0.08982;;;-0.041627
0.088097;;;-0.039849
0.086336;;;-0.037866
0.084562;;;-0.035691
0.082799;;;-0.033337
0.081065;;;-0.030815
0.079376;;;-0.028141
0.077741;;;-0.025337
0.076169;;;-0.022427
0.07466;;;-0.019439
0.073212;;;-0.016401
0.071813;;;-0.013343
0.070451;;;-0.010293
0.069113;;;-0.0072859
0.067785;;;-0.0043555
0.066458;;;-0.001536
0.065119;;;0.0011437
0.063755;;;0.0036641
0.062357;;;0.0060166
0.060918;;;0.0082022
0.059437;;;0.010228
0.057916;;;0.012106
0.05636;;;0.013844
0.054773;;;0.015453
0.053158;;;0.01694
0.051518;;;0.018309
0.049852;;;0.019559
0.048162;;;0.020682
0.046446;;;0.021667
0.044704;;;0.022499
0.042932;;;0.023168
0.041127;;;0.023662
0.039286;;;0.023974
0.03741;;;0.024096
0.035501;;;0.024025
0.033564;;;0.023759
0.031606;;;0.023305
0.029634;;;0.022677
0.027663;;;0.021896
0.025704;;;0.020987
0.023774;;;0.019979
0.021886;;;0.018899
0.020054;;;0.017778
0.01829;;;0.016641
0.016607;;;0.015517
0.015012;;;0.014431
0.01351;;;0.013403
0.012102;;;0.012445
0.010786;;;0.011561
0.0095609;;;0.010745
0.008426;;;0.0099922
0.007381;;;0.0092941
0.0064243;;;0.0086431
0.0055533;;;0.0080301
0.0047659;;;0.007444
0.0040596;;;0.0068726
0.0034316;;;0.0063045
0.0028774;;;0.0057318
0.0023913;;;0.005152
0.0019674;;;0.0045667
0.0015996;;;0.0039805
0.0012821;;;0.0033992
0.0010091;;;0.0028313
0.00077562;;;0.0022878
0.0005776;;;0.0017824
0.00041214;;;0.0013289
0.00027751;;;0.00093905
0.00017255;;;0.00062001
9.5807e-05;;;0.00037396
4.4793e-05;;;0.00019835
1.5438e-05;;;8.63e-05
2.2579e-06;;;2.6576e-05
-8.3953e-07;;;3.792e-06
0;;;0
9.3698e-05;;;-2.1453e-05
0.00030852;;;-5.7675e-05
0.00064754;;;-9.4066e-05
0.0011133;;;-0.00011968
0.0017074;;;-0.00013072
0.0024309;;;-0.00013238
0.0032854;;;-0.00013745
0.0042728;;;-0.00016291
0.0053949;;;-0.00022572
0.0066504;;;-0.00033877
0.008035;;;-0.00050941
0.0095417;;;-0.00074093
0.011162;;;-0.0010347
0.012885;;;-0.0013905
0.014701;;;-0.0018053
0.016601;;;-0.0022715
0.018575;;;-0.0027771
0.020614;;;-0.0033061
0.02271;;;-0.0038419
0.024858;;;-0.0043691
0.027056;;;-0.0048755
0.029303;;;-0.0053524
0.031598;;;-0.0057943
0.033942;;;-0.0061991
0.036335;;;-0.0065693
0.038781;;;-0.0069116
0.04128;;;-0.0072352
0.043836;;;-0.0075501
0.046451;;;-0.0078658
0.049124;;;-0.0081905
0.051854;;;-0.0085314
0.054637;;;-0.008894
0.057465;;;-0.0092816
0.060333;;;-0.0096931
0.063232;;;-0.010119
0.066157;;;-0.010541
0.069103;;;-0.010933
0.072069;;;-0.011266
0.075052;;;-0.011511
0.078052;;;-0.011638
0.081073;;;-0.011622
0.084121;;;-0.011437
0.087204;;;-0.011064
0.090334;;;-0.010486
0.093522;;;-0.0096904
0.096776;;;-0.0086729
0.1001;;;-0.0074391
0.10349;;;-0.0060047
0.10696;;;-0.0043936
0.11048;;;-0.0026356
0.11405;;;-0.00076279
0.11765;;;0.0011913
0.12127;;;0.0031932
0.12489;;;0.0052108
0.12849;;;0.0072161
0.13204;;;0.0091886
0.13552;;;0.011118
0.13891;;;0.013004
0.1422;;;0.014851
0.14536;;;0.016666
0.14838;;;0.018455
0.15126;;;0.020221
0.15398;;;0.021966
0.15654;;;0.023689
0.15894;;;0.025377
0.16119;;;0.027013
0.16328;;;0.028578
0.16523;;;0.030056
0.16703;;;0.031436
0.16869;;;0.032712
0.17022;;;0.033877
0.17163;;;0.034922
0.17293;;;0.035832
0.17411;;;0.036587
0.17517;;;0.037166
0.17611;;;0.037555
0.17695;;;0.037747
0.17767;;;0.03774
0.17829;;;0.037539
0.17881;;;0.037153
0.17924;;;0.036591
0.17959;;;0.035862
0.17988;;;0.034979
0.18012;;;0.033954
0.18035;;;0.032795
0.18058;;;0.031505
0.18083;;;0.030085
0.18113;;;0.028536
0.18147;;;0.026858
0.18186;;;0.025054
0.1823;;;0.023129
0.18276;;;0.021085
0.18323;;;0.018924
0.1837;;;0.01665
0.18417;;;0.014272
0.18462;;;0.011806
0.18505;;;0.0092771
0.18546;;;0.0067174
0.18584;;;0.004168
0.18618;;;0.0016763
0.18646;;;-0.00070447
0.18668;;;-0.0029144
0.18682;;;-0.004887
0.18686;;;-0.006554
0.18681;;;-0.0078523
0.18665;;;-0.0087292
0.18638;;;-0.0091441
0.18598;;;-0.0090692
0.18545;;;-0.0084882
0.18476;;;-0.0073975
0.1839;;;-0.005807
0.18287;;;-0.003741
0.18166;;;-0.0012365
0.18026;;;0.0016622
0.17866;;;0.0049092
0.17685;;;0.00846
0.17484;;;0.012272
0.17262;;;0.016304
0.1702;;;0.020518
0.1676;;;0.024882
0.16482;;;0.029365
0.16185;;;0.033932
0.15873;;;0.038545
0.15544;;;0.04316
0.15201;;;0.047734
0.14844;;;0.052226
0.14475;;;0.056599
0.14094;;;0.060823
0.13704;;;0.064871
0.13304;;;0.068721
0.12897;;;0.072351
0.12483;;;0.075738
0.12064;;;0.078862
0.11639;;;0.081705
0.11211;;;0.084254
0.1078;;;0.0865
0.10347;;;0.088445
0.099147;;;0.090094
0.094832;;;0.091455
0.090543;;;0.092536
0.086296;;;0.093347
0.082102;;;0.093897
0.077974;;;0.0942
0.073923;;;0.094269
0.069962;;;0.094116
0.066101;;;0.093744
0.062348;;;0.093153
0.058711;;;0.092339
0.055195;;;0.0913
0.051803;;;0.090036
0.048533;;;0.088552
0.045384;;;0.08685
0.042353;;;0.084936
0.039434;;;0.082819
0.036625;;;0.080513
0.033925;;;0.078044
0.031334;;;0.075441
0.028853;;;0.072739
0.026483;;;0.069973
0.024223;;;0.067176
0.022071;;;0.064376
0.020025;;;0.061598
0.018085;;;0.058862
0.016249;;;0.056181
0.014515;;;0.053559
0.012883;;;0.050992
0.011352;;;0.04847
0.0099229;;;0.045979
0.0085959;;;0.043504
0.0073699;;;0.041033
0.0062434;;;0.038552
0.0052149;;;0.036049
0.0042823;;;0.033509
0.0034431;;;0.030925
0.0026934;;;0.028299
0.0020283;;;0.025644
0.0014412;;;0.022986
0.00092547;;;0.020359
0.00047504;;;0.017802
8.458e-05;;;0.015353
-0.00025151;;;0.01305
-0.00053976;;;0.010925
-0.000787;;;0.0090053
-0.00099847;;;0.0073096
-0.0011759;;;0.0058459
-0.0013177;;;0.0046118
-0.0014203;;;0.0035971
-0.0014804;;;0.0027857
-0.0014959;;;0.0021554
-0.0014659;;;0.0016778
-0.0013912;;;0.0013203
-0.0012747;;;0.0010497
-0.0011216;;;0.0008362
-0.00094019;;;0.00065655
-0.00074144;;;0.00049597
-0.00053874;;;0.00034916
-0.00034688;;;0.00021867
-0.00018174;;;0.00011141
-6.0152e-05;;;3.5808e-05
0;;;0
0.00011916;;;-6.7049e-05
0.0003813;;;-0.00023142
0.00077497;;;-0.00050515
0.0012878;;;-0.00089312
0.0019072;;;-0.0013915
0.0026212;;;-0.0019895
0.0034189;;;-0.0026723
0.0042914;;;-0.0034242
0.0052325;;;-0.0042302
0.0062388;;;-0.0050751
0.00731;;;-0.0059414
0.0084474;;;-0.0068096
0.0096537;;;-0.0076611
0.010932;;;-0.0084832
0.012284;;;-0.0092699
0.013713;;;-0.01002
0.01522;;;-0.010736
0.016805;;;-0.011417
0.018467;;;-0.012061
0.020201;;;-0.012665
0.022001;;;-0.013227
0.023856;;;-0.013742
0.025755;;;-0.014202
0.027686;;;-0.014596
0.029637;;;-0.014907
0.031598;;;-0.015107
0.03356;;;-0.015169
0.035518;;;-0.015062
0.037467;;;-0.014758
0.039408;;;-0.014231
0.041346;;;-0.013458
0.043287;;;-0.012416
0.045238;;;-0.011087
0.047207;;;-0.0094631
0.049202;;;-0.0075458
0.05123;;;-0.0053502
0.053298;;;-0.0029027
0.055415;;;-0.00023915
0.057588;;;0.0025956
0.05982;;;0.0055491
0.062114;;;0.0085652
0.064469;;;0.011588
0.066882;;;0.014567
0.06935;;;0.017461
0.071865;;;0.020246
0.074418;;;0.022908
0.077;;;0.025444
0.079604;;;0.027859
0.082221;;;0.030158
0.084848;;;0.032352
0.087484;;;0.034446
0.090128;;;0.036442
0.092783;;;0.038338
0.09545;;;0.04012
0.098132;;;0.041766
0.10083;;;0.043248
0.10355;;;0.044535
0.10628;;;0.045599
0.10904;;;0.046418
0.11182;;;0.046971
0.11461;;;0.047241
0.11741;;;0.04721
0.12022;;;0.046866
0.12303;;;0.046204
0.12584;;;0.045231
0.12864;;;0.043965
0.13143;;;0.042432
0.13421;;;0.040664
0.13698;;;0.038693
0.13976;;;0.036552
0.14253;;;0.034276
0.1453;;;0.0319
0.14809;;;0.029456
0.15089;;;0.026972
0.15372;;;0.024462
0.15657;;;0.021932
0.15944;;;0.019384
0.16235;;;0.016819
0.16529;;;0.014247
0.16826;;;0.011685
0.17125;;;0.0091622
0.17425;;;0.0067103
0.17726;;;0.0043697
0.18025;;;0.0021875
0.1832;;;0.00021702
0.18608;;;-0.0014845
0.18885;;;-0.0028603
0.19147;;;-0.003858
0.19389;;;-0.0044351
0.19608;;;-0.0045629
0.19799;;;-0.0042278
0.19958;;;-0.0034297
0.20084;;;-0.0021811
0.20172;;;-0.00050988
0.2022;;;0.0015415
0.20229;;;0.0039195
0.20196;;;0.0065646
0.20121;;;0.009416
0.20003;;;0.012414
0.19844;;;0.015504
0.19642;;;0.018631
0.194;;;0.021746
0.19116;;;0.024805
0.18794;;;0.027776
0.18433;;;0.030642
0.18037;;;0.033401
0.17609;;;0.036064
0.17154;;;0.038645
0.16679;;;0.041164
0.16193;;;0.043635
0.15708;;;0.046078
0.15234;;;0.048508
0.14782;;;0.050935
0.14357;;;0.053365
0.13962;;;0.055791
0.13596;;;0.0582
0.1326;;;0.060575
0.12956;;;0.062893
0.12684;;;0.065137
0.12445;;;0.06729
0.12235;;;0.069335
0.12049;;;0.071257
0.1188;;;0.07304
0.11724;;;0.074671
0.11574;;;0.076142
0.11428;;;0.077452
0.11278;;;0.078607
0.11119;;;0.079613
0.10945;;;0.080474
0.10753;;;0.081193
0.1054;;;0.081773
0.10306;;;0.082222
0.10052;;;0.082549
0.097793;;;0.082758
0.094882;;;0.082847
0.091818;;;0.082807
0.08864;;;0.082632
0.085395;;;0.082313
0.082127;;;0.081847
0.078876;;;0.08123
0.075675;;;0.080458
0.072554;;;0.079528
0.069544;;;0.078434
0.066673;;;0.077172
0.063962;;;0.075747
0.06142;;;0.074175
0.059048;;;0.072478
0.056844;;;0.070684
0.0548;;;0.06882
0.052906;;;0.066916
0.051145;;;0.065
0.049496;;;0.063104
0.047932;;;0.061252
0.046429;;;0.059464
0.044962;;;0.057746
0.043507;;;0.0561
0.042044;;;0.054521
0.040552;;;0.052996
0.039015;;;0.051513
0.03742;;;0.050054
0.035764;;;0.048603
0.034048;;;0.047143
0.032278;;;0.04566
0.030464;;;0.044149
0.028617;;;0.042615
0.026748;;;0.041074
0.02487;;;0.039546
0.022998;;;0.038053
0.021145;;;0.03661
0.019323;;;0.035233
0.017544;;;0.03393
0.01582;;;0.032712
0.014163;;;0.031584
0.01258;;;0.030546
0.011077;;;0.029589
0.0096584;;;0.028693
0.0083254;;;0.02783
0.007082;;;0.026969
0.0059324;;;0.026075
0.0048789;;;0.025118
0.0039212;;;0.024069
0.0030575;;;0.022901
0.0022867;;;0.021596
0.0016093;;;0.020147
0.0010261;;;0.018562
0.00053662;;;0.01686
0.00013883;;;0.015072
-0.00017002;;;0.013237
-0.00039263;;;0.011396
-0.00053295;;;0.0095891
-0.00059842;;;0.0078593
-0.00060083;;;0.0062466
-0.00055496;;;0.0047871
-0.00047593;;;0.0035086
-0.00037752;;;0.0024282
-0.00027235;;;0.0015533
-0.00017232;;;0.00088319
-8.807e-05;;;0.00041016
-2.8334e-05;;;0.00012124
0;;;0
6.8306e-05;;;-1.6687e-05
0.0002089;;;-5.4865e-05
0.00040305;;;-0.00011276
0.00063203;;;-0.00018245
0.00087735;;;-0.00024727
0.0011207;;;-0.00028306
0.0013442;;;-0.00026216
0.0015325;;;-0.00015674
0.0016748;;;5.9908e-05
0.0017668;;;0.00041331
0.0018095;;;0.00092751
0.0018083;;;0.0016233
0.0017698;;;0.0025152
0.001701;;;0.0036093
0.0016077;;;0.0049042
0.0014957;;;0.0063932
0.0013719;;;0.0080653
0.0012436;;;0.0099057
0.0011172;;;0.011894
0.00099761;;;0.014003
0.00088739;;;0.016199
0.00078792;;;0.018443
0.00070159;;;0.020695
0.00063243;;;0.02292
0.0005854;;;0.025089
0.00056603;;;0.027182
0.00058065;;;0.029184
0.00063693;;;0.031087
0.00074455;;;0.032886
0.00091522;;;0.034582
0.0011621;;;0.036175
0.001498;;;0.037671
0.001934;;;0.03907
0.002478;;;0.040362
0.0031345;;;0.041532
0.0039054;;;0.042553
0.0047909;;;0.043397
0.0057904;;;0.044038
0.0069018;;;0.044457
0.0081211;;;0.044639
0.0094424;;;0.044575
0.010859;;;0.044259
0.012362;;;0.043689
0.013944;;;0.04287
0.015596;;;0.041814
0.01731;;;0.040543
0.019076;;;0.039084
0.020888;;;0.037466
0.02274;;;0.035715
0.02463;;;0.033861
0.026561;;;0.031932
0.028536;;;0.029956
0.030562;;;0.027956
0.032648;;;0.025947
0.034801;;;0.023933
0.037032;;;0.021908
0.039348;;;0.019858
0.041758;;;0.017772
0.044266;;;0.015639
0.046874;;;0.013449
0.049578;;;0.011197
0.052373;;;0.0088862
0.055249;;;0.0065266
0.058191;;;0.0041418
0.061183;;;0.0017681
0.064205;;;-0.00054719
0.067235;;;-0.0027489
0.070251;;;-0.0047794
0.073229;;;-0.0065819
0.076143;;;-0.0081042
0.07897;;;-0.0093003
0.081687;;;-0.010132
0.08427;;;-0.010571
0.086698;;;-0.010606
0.088951;;;-0.010239
0.091012;;;-0.0094916
0.09287;;;-0.0083944
0.094516;;;-0.0069876
0.095942;;;-0.0053175
0.09714;;;-0.0034332
0.098098;;;-0.001383
0.098808;;;0.00078865
0.09926;;;0.003042
0.099449;;;0.0053437
0.099378;;;0.0076678
0.099052;;;0.0099952
0.098483;;;0.012312
0.09768;;;0.01461
0.096653;;;0.016885
0.095415;;;0.019135
0.093975;;;0.021364
0.092348;;;0.023579
0.090551;;;0.025788
0.088606;;;0.027995
0.086542;;;0.030203
0.084394;;;0.032405
0.082203;;;0.03459
0.080017;;;0.036745
0.077884;;;0.038859
0.075854;;;0.040918
0.073966;;;0.042911
0.072254;;;0.044822
0.070739;;;0.046639
0.069434;;;0.048357
0.068341;;;0.049974
0.067458;;;0.051498
0.066782;;;0.052938
0.066307;;;0.054302
0.066025;;;0.055594
0.065923;;;0.056815
0.065982;;;0.057959
0.066173;;;0.059016
0.066462;;;0.059972
0.066816;;;0.060802
0.067201;;;0.061478
0.067589;;;0.06197
0.067952;;;0.06225
0.068263;;;0.062301
0.068495;;;0.062111
0.068625;;;0.061682
0.068634;;;0.061019
0.068513;;;0.060132
0.068257;;;0.059034
0.067868;;;0.057744
0.067351;;;0.056285
0.066715;;;0.054686
0.065971;;;0.052976
0.065136;;;0.051189
0.064227;;;0.049358
0.063265;;;0.047516
0.06227;;;0.045694
0.061257;;;0.043922
0.060241;;;0.042227
0.059233;;;0.040629
0.058245;;;0.039138
0.057284;;;0.037752
0.056357;;;0.036463
0.05546;;;0.035257
0.05459;;;0.034119
0.053737;;;0.033031
0.052892;;;0.031973
0.052042;;;0.030928
0.051174;;;0.02988
0.050276;;;0.02882
0.049338;;;0.02775
0.048351;;;0.026681
0.047311;;;0.025628
0.046217;;;0.024613
0.045076;;;0.023655
0.043895;;;0.022775
0.042689;;;0.02199
0.041471;;;0.021313
0.040258;;;0.020756
0.039063;;;0.020319
0.037898;;;0.019996
0.036772;;;0.019771
0.035687;;;0.019622
0.034645;;;0.019528
0.03364;;;0.01947
0.032667;;;0.019432
0.031716;;;0.019401
0.030777;;;0.019366
0.029838;;;0.019319
0.028885;;;0.019257
0.027907;;;0.019186
0.026897;;;0.019117
0.025847;;;0.019061
0.024753;;;0.019032
0.023612;;;0.019042
0.022424;;;0.019102
0.021189;;;0.019216
0.01991;;;0.019389
0.018593;;;0.01962
0.017249;;;0.0199
0.015892;;;0.020214
0.014535;;;0.020537
0.013193;;;0.020838
0.011878;;;0.021083
0.010604;;;0.021238
0.0093818;;;0.02127
0.0082218;;;0.021147
0.0071321;;;0.020839
0.0061189;;;0.020325
0.0051873;;;0.019588
0.0043415;;;0.018626
0.0035834;;;0.017448
0.0029125;;;0.016075
0.0023265;;;0.014535
0.001822;;;0.012866
0.0013947;;;0.011113
0.0010396;;;0.0093263
0.00075062;;;0.0075661
0.00052142;;;0.0058946
0.00034534;;;0.0043716
0.00021535;;;0.0030472
0.00012382;;;0.0019561
6.3027e-05;;;0.0011141
2.5928e-05;;;0.00051824
6.6606e-06;;;0.00015358
0;;;0
5.3293e-05;;;0.00018483
0.00017514;;;0.0005785
0.00036381;;;0.0011445
0.00061424;;;0.0018418
0.00091915;;;0.002629
0.0012701;;;0.0034711
0.0016578;;;0.0043444
0.0020724;;;0.0052382
0.0025037;;;0.0061524
0.0029426;;;0.0070945
0.0033829;;;0.0080757
0.0038231;;;0.0091092
0.0042664;;;0.010211
0.0047183;;;0.011398
0.0051847;;;0.012688
0.0056699;;;0.014092
0.0061754;;;0.015615
0.0067004;;;0.017251
0.0072426;;;0.018993
0.007799;;;0.020832
0.0083658;;;0.022763
0.0089382;;;0.024783
0.0095107;;;0.026899
0.010078;;;0.02912
0.010636;;;0.031466
0.011182;;;0.033963
0.011711;;;0.036649
0.012222;;;0.039568
0.012715;;;0.042774
0.01319;;;0.046317
0.013651;;;0.050244
0.014105;;;0.054589
0.014558;;;0.059376
0.015017;;;0.064618
0.015493;;;0.070315
0.015996;;;0.076449
0.016538;;;0.082983
0.017132;;;0.089861
0.01779;;;0.097011
