i;ii;iii;iv
-0.015958;-0.0030033;0.024765;-0.010958
-0.015328;-0.0035;0.024684;-0.011299
-0.014684;-0.0039316;0.024558;-0.011564
-0.014031;-0.0043;0.024381;-0.011751
-0.01337;-0.0046101;0.024147;-0.011857
-0.012704;-0.0048682;0.023852;-0.011885
-0.012039;-0.0050816;0.023494;-0.011836
-0.011376;-0.0052575;0.023072;-0.011717
-0.010721;-0.0054023;0.022585;-0.011532
-0.010079;-0.0055208;0.022038;-0.011289
-0.0094531;-0.0056153;0.021433;-0.010998
-0.0088498;-0.0056851;0.020777;-0.010666
-0.0082735;-0.0057255;0.020077;-0.010304
-0.0077285;-0.0057279;0.019341;-0.0099224
-0.0072186;-0.0056821;0.018579;-0.0095319
-0.0067466;-0.0055792;0.0178;-0.0091438
-0.0063138;-0.0054143;0.017011;-0.0087693
-0.00592;-0.0051863;0.016222;-0.0084189
-0.0055631;-0.0048972;0.01544;-0.0081018
-0.0052397;-0.0045517;0.014672;-0.0078255
-0.004945;-0.0041569;0.013921;-0.0075952
-0.0046738;-0.0037212;0.013194;-0.0074132
-0.0044205;-0.0032546;0.012492;-0.0072785
-0.0041799;-0.0027678;0.011818;-0.0071866
-0.0039474;-0.002272;0.011174;-0.0071296
-0.0037189;-0.0017783;0.010561;-0.0070972
-0.0034918;-0.0012977;0.0099784;-0.0070775
-0.0032646;-0.00084054;0.0094269;-0.0070577
-0.0030365;-0.00041591;0.0089057;-0.0070256
-0.0028079;-3.1647e-05;0.0084139;-0.0069706
-0.0025799;0.00030622;0.0079502;-0.0068843
-0.002354;0.00059357;0.0075127;-0.0067619
-0.0021321;0.00082814;0.0070988;-0.0066022
-0.0019162;0.0010094;0.0067057;-0.0064071
-0.0017084;0.0011381;0.0063298;-0.0061809
-0.0015104;0.0012167;0.005967;-0.0059289
-0.0013238;0.0012486;0.005613;-0.0056571
-0.00115;0.0012384;0.0052632;-0.0053709
-0.00099038;0.0011917;0.0049132;-0.0050744
-0.00084564;0.0011149;0.004559;-0.0047698
-0.00071632;0.0010152;0.0041974;-0.0044572
-0.00060241;0.00089978;0.0038263;-0.004135
-0.0005033;0.00077595;0.0034454;-0.0038007
-0.00041787;0.00065048;0.0030561;-0.0034514
-0.00034458;0.0005294;0.0026619;-0.0030854
-0.00028171;0.00041762;0.0022683;-0.0027025
-0.00022753;0.00031862;0.001882;-0.0023057
-0.00018048;0.00023433;0.0015108;-0.0019015
-0.00013926;0.00016523;0.0011631;-0.0015004
-0.00010301;0.00011065;0.00084725;-0.0011165
-7.1316e-05;6.9166e-05;0.00057132;-0.0007658
-4.4304e-05;3.8985e-05;0.00034274;-0.00046483
-2.261e-05;1.828e-05;0.00016794;-0.00022901
-7.3414e-06;5.5614e-06;5.2257e-05;-7.1167e-05
0;0;0;0
2.4978e-05;2.0566e-06;-6.1184e-05;9.5519e-06
8.0206e-05;4.2294e-06;-0.0001788;2.0935e-05
0.00016354;3.3396e-06;-0.00032397;2.3149e-05
0.0002725;-3.8087e-06;-0.00046637;7.972e-06
0.00040441;-2.0422e-05;-0.00057554;-3.0112e-05
0.00055648;-4.9703e-05;-0.00062232;-9.4225e-05
0.00072588;-9.4836e-05;-0.00058012;-0.00018546
0.00090982;-0.00015895;-0.00042634;-0.00030325
0.0011056;-0.00024507;-0.00014369;-0.0004457
0.0013108;-0.00035608;0.00027839;-0.00060996
0.001523;-0.00049464;0.00084225;-0.00079254
0.0017402;-0.00066309;0.0015406;-0.00098959
0.0019606;-0.00086336;0.0023548;-0.0011971
0.0021827;-0.0010969;0.0032553;-0.0014109
0.0024054;-0.0013643;0.0042074;-0.0016268
0.0026276;-0.0016656;0.0051804;-0.0018408
0.0028487;-0.0019995;0.0061537;-0.002049
0.0030681;-0.0023636;0.0071165;-0.0022476
0.0032853;-0.002754;0.0080662;-0.0024332
0.0034998;-0.0031651;0.009007;-0.002603
0.003711;-0.0035892;0.0099474;-0.0027546
0.0039182;-0.0040166;0.010899;-0.0028858
0.0041204;-0.0044347;0.011876;-0.0029951
0.0043161;-0.0048285;0.012892;-0.0030812
0.0045039;-0.0051797;0.013958;-0.0031434
0.004682;-0.0054673;0.015083;-0.0031812
0.0048489;-0.0056705;0.01627;-0.0031949
0.005003;-0.0057722;0.017518;-0.0031851
0.005143;-0.0057616;0.018815;-0.0031531
0.0052681;-0.0056336;0.020143;-0.0031009
0.005378;-0.0053885;0.021471;-0.0030305
0.0054728;-0.0050307;0.022766;-0.0029446
0.0055535;-0.004568;0.023997;-0.0028456
0.0056215;-0.0040114;0.025143;-0.0027363
0.0056785;-0.003374;0.026191;-0.0026194
0.0057263;-0.0026709;0.027134;-0.0024977
0.0057671;-0.0019181;0.027973;-0.0023738
0.0058029;-0.0011327;0.028712;-0.0022499
0.0058353;-0.00033212;0.029362;-0.0021282
0.0058659;0.0004663;0.029934;-0.00201
0.005896;0.0012456;0.030442;-0.0018958
0.0059262;0.0019897;0.030902;-0.0017853
0.005957;0.0026837;0.031329;-0.0016773
0.0059885;0.0033142;0.031739;-0.0015689
0.0060203;0.0038695;0.032148;-0.0014566
0.006052;0.0043391;0.032568;-0.0013355
0.0060824;0.0047143;0.033012;-0.0011997
0.0061104;0.0049874;0.03349;-0.0010431
0.0061344;0.0051523;0.034008;-0.00085945
0.0061524;0.0052043;0.034571;-0.00064257
0.0061623;0.0051404;0.035181;-0.00038713
0.0061622;0.0049591;0.035839;-8.8945e-05
0.0061496;0.0046613;0.036543;0.00025452
0.0061223;0.0042501;0.037293;0.00064376
0.0060784;0.0037314;0.038086;0.0010771
0.0060159;0.0031144;0.038919;0.001551
0.0059333;0.0024121;0.039789;0.0020603
0.0058291;0.0016419;0.040694;0.0025985
0.0057025;0.00082604;0.041631;0.0031583
0.0055526;-8.1923e-06;0.042597;0.0037317
0.0053789;-0.00083114;0.043589;0.0043102
0.0051811;-0.0016149;0.044603;0.0048853
0.004959;-0.0023357;0.045634;0.0054484
0.0047129;-0.0029746;0.046678;0.0059913
0.0044434;-0.0035165;0.047729;0.006506
0.004151;-0.0039498;0.048779;0.0069854
0.0038366;-0.0042664;0.049821;0.0074231
0.0035013;-0.0044609;0.050847;0.0078139
0.0031458;-0.0045304;0.05185;0.0081537
0.0027711;-0.0044744;0.052821;0.0084398
0.0023778;-0.0042942;0.053754;0.0086713
0.0019665;-0.0039928;0.054643;0.0088482
0.0015373;-0.0035747;0.055483;0.0089721
0.0010906;-0.0030455;0.05627;0.0090453
0.00062617;-0.0024122;0.057004;0.0090711
0.00014424;-0.0016826;0.057682;0.0090531
-0.00035495;-0.00086611;0.058307;0.0089956
-0.00087082;2.7159e-05;0.058877;0.0089031
-0.0014022;0.00098608;0.059396;0.00878
-0.0019474;0.001999;0.059864;0.008631
-0.0025037;0.0030537;0.060284;0.0084608
-0.0030675;0.0041381;0.060657;0.0082738
-0.0036345;0.0052398;0.060986;0.0080745
-0.0041999;0.0063469;0.061273;0.0078673
-0.0047585;0.0074476;0.06152;0.007656
-0.0053053;0.0085307;0.061728;0.0074445
-0.0058356;0.0095854;0.061899;0.007236
-0.0063451;0.010602;0.062036;0.0070335
-0.0068306;0.011571;0.062138;0.0068394
-0.00729;0.012486;0.062208;0.006656
-0.0077226;0.013339;0.062248;0.0064853
-0.0081288;0.014127;0.062258;0.0063289
-0.0085102;0.014845;0.062241;0.0061882
-0.0088692;0.015494;0.062198;0.0060645
-0.0092086;0.016074;0.062131;0.0059585
-0.0095311;0.016588;0.062041;0.0058706
-0.0098394;0.01704;0.061929;0.0058011
-0.010136;0.017434;0.061797;0.0057504
-0.010422;0.017774;0.061648;0.0057189
-0.010698;0.018066;0.061482;0.0057071
-0.010966;0.018313;0.061303;0.0057161
-0.011225;0.018521;0.061111;0.0057474
-0.011474;0.018691;0.060908;0.0058026
-0.011712;0.018827;0.060696;0.0058842
-0.01194;0.018932;0.060474;0.0059946
-0.012155;0.019005;0.060242;0.0061371
-0.012356;0.01905;0.060001;0.0063153
-0.012542;0.019067;0.05975;0.0065332
-0.012713;0.019058;0.059486;0.006795
-0.012866;0.019024;0.059208;0.0071051
-0.013002;0.018967;0.058912;0.0074678
-0.013119;0.018889;0.058595;0.0078873
-0.013217;0.018791;0.058254;0.0083674
-0.013296;0.018676;0.057882;0.0089116
-0.013356;0.018546;0.057475;0.0095231
-0.013398;0.018403;0.057026;0.010204
-0.013423;0.018248;0.056531;0.010957
-0.013431;0.018083;0.055983;0.011783
-0.013424;0.01791;0.055375;0.012682
-0.013403;0.017728;0.0547;0.013652
-0.013369;0.01754;0.053953;0.014691
-0.013323;0.017345;0.053127;0.015793
-0.013264;0.017144;0.052217;0.016953
-0.013193;0.016936;0.05122;0.018165
-0.013108;0.016722;0.050133;0.019421
-0.013009;0.016501;0.048957;0.020712
-0.012894;0.016272;0.047694;0.022029
-0.012761;0.016034;0.046351;0.023361
-0.01261;0.015788;0.044939;0.024699
-0.012437;0.015531;0.043473;0.026029
-0.012242;0.015263;0.041975;0.027341
-0.012024;0.014982;0.040469;0.028622
-0.011782;0.014688;0.038979;0.029862
-0.011515;0.014379;0.037528;0.031051
-0.011224;0.014055;0.036133;0.032178
-0.01091;0.013714;0.034809;0.033237
-0.010573;0.013356;0.033567;0.034221
-0.010217;0.01298;0.032415;0.035125
-0.0098425;0.012586;0.031358;0.035946
-0.0094543;0.012174;0.030396;0.036683
-0.009056;0.011745;0.029528;0.037333
-0.0086523;0.0113;0.028746;0.037898
-0.0082482;0.01084;0.028043;0.03838
-0.0078489;0.010368;0.027407;0.038779
-0.0074592;0.0098858;0.026825;0.0391
-0.0070837;0.0093977;0.026281;0.039347
-0.0067265;0.0089069;0.025759;0.039523
-0.0063905;0.0084175;0.025241;0.039633
-0.0060776;0.0079332;0.024708;0.039682
-0.0057887;0.0074582;0.024144;0.039675
-0.0055235;0.0069961;0.023528;0.039618
-0.0052814;0.0065504;0.022845;0.039514
-0.0050611;0.0061242;0.022077;0.039368
-0.0048608;0.0057205;0.021211;0.039184
-0.0046788;0.0053418;0.020235;0.038963
-0.0045134;0.0049904;0.019143;0.03871
-0.0043627;0.0046683;0.01793;0.038424
-0.0042252;0.0043774;0.016599;0.038107
-0.0040993;0.0041191;0.015156;0.037757
-0.0039839;0.0038945;0.013614;0.037375
-0.0038777;0.0037043;0.011993;0.036956
-0.0037797;0.0035487;0.010319;0.036497
-0.0036888;0.0034275;0.0086259;0.035994
-0.0036038;0.0033397;0.0069538;0.035439
-0.0035237;0.0032837;0.0053458;0.034827
-0.0034469;0.0032573;0.0038396;0.034151
-0.0033721;0.003257;0.002464;0.033406
-0.0032977;0.0032784;0.0012383;0.032586
-0.0032223;0.0033162;0.00017351;0.031685
-0.0031442;0.0033637;-0.00072606;0.0307
-0.0030622;0.003414;-0.0014621;0.029628
-0.002975;0.0034596;-0.0020411;0.028469
-0.0028814;0.0034936;-0.0024734;0.027225
-0.0027804;0.0035094;-0.0027725;0.025897
-0.0026713;0.0035015;-0.0029537;0.024491
-0.0025536;0.0034659;-0.003034;0.023015
-0.0024271;0.0034004;-0.0030309;0.021478
-0.0022919;0.0033042;-0.0029618;0.019895
-0.0021487;0.0031785;-0.0028434;0.018282
-0.0019984;0.0030254;-0.002691;0.016656
-0.0018424;0.0028484;-0.0025177;0.01504
-0.0016827;0.0026513;-0.0023341;0.013455
-0.0015214;0.0024388;-0.0021482;0.011922
-0.0013612;0.0022155;-0.0019655;0.01046
-0.0012047;0.0019862;-0.0017893;0.0090868
-0.0010544;0.0017555;-0.0016214;0.0078133
-0.00091265;0.0015276;-0.0014625;0.0066473
-0.00078139;0.0013067;-0.0013119;0.0055912
-0.00066189;0.0010963;-0.0011686;0.0046439
-0.00055462;0.00089985;-0.0010313;0.0038019
-0.00045924;0.00072003;-0.00089847;0.0030594
-0.0003748;0.00055907;-0.00076885;0.0024104
-0.00030003;0.00041856;-0.00064183;0.0018482
-0.00023362;0.00029936;-0.00051757;0.001367
-0.00017451;0.00020168;-0.00039735;0.00096198
-0.00012219;0.00012509;-0.00028374;0.00062975
-7.6877e-05;6.8541e-05;-0.00018077;0.00036823
-3.9762e-05;3.042e-05;-9.4126e-05;0.00017639
-1.3077e-05;8.5111e-06;-3.1029e-05;5.3785e-05
0;0;0;0
-1.5923e-05;-3.4865e-05;0.00010965;4.176e-06
-5.1461e-05;-0.00010492;0.00035927;1.9825e-05
-0.00010547;-0.00019749;0.00074873;5.3876e-05
-0.00017621;-0.00030258;0.0012765;0.00011202
-0.0002613;-0.00041586;0.0019398;0.00019861
-0.00035772;-0.00053855;0.0027349;0.00031663
-0.00046198;-0.00067626;0.0036575;0.0004675
-0.00057029;-0.00083783;0.0047024;0.00065097
-0.0006787;-0.0010341;0.005864;0.00086491
-0.00078337;-0.0012768;0.0071364;0.0011051
-0.00088078;-0.0015772;0.008514;0.0013654
-0.00096795;-0.001945;0.009991;0.0016379
-0.0010426;-0.002387;0.011562;0.0019133
-0.0011034;-0.0029059;0.013221;0.002182
-0.0011496;-0.0034985;0.014965;0.002434
-0.0011809;-0.0041549;0.016787;0.0026601
-0.0011975;-0.0048567;0.018683;0.0028515
-0.0011997;-0.0055767;0.02065;0.0030012
-0.0011878;-0.0062826;0.022682;0.0031038
-0.0011619;-0.0069427;0.024777;0.0031557
-0.0011219;-0.0075305;0.026931;0.0031552
-0.0010675;-0.0080249;0.02914;0.0031023
-0.00099824;-0.0084105;0.031403;0.0029985
-0.00091343;-0.0086769;0.033717;0.0028471
-0.0008125;-0.0088187;0.036078;0.0026527
-0.00069507;-0.0088352;0.038482;0.0024215
-0.00056112;-0.0087306;0.040923;0.0021607
-0.00041124;-0.0085134;0.043392;0.0018789
-0.00024677;-0.008196;0.045875;0.0015853
-6.9984e-05;-0.0077938;0.04835;0.0012893
0.00011603;-0.007324;0.050793;0.0010004
0.00030752;-0.0068053;0.053169;0.00072734
0.00050035;-0.0062565;0.055445;0.00047813
0.00069029;-0.0056961;0.05759;0.00025917
0.00087321;-0.0051412;0.059585;7.5106e-05
0.0010454;-0.0046071;0.061421;-7.1397e-05
0.0012037;-0.004106;0.063098;-0.00017954
0.0013458;-0.0036467;0.06462;-0.00025023
0.0014701;-0.0032338;0.066;-0.00028593
0.0015761;-0.0028662;0.067252;-0.00029052
0.0016638;-0.0025373;0.068396;-0.00026925
0.0017337;-0.0022332;0.069452;-0.0002287
0.0017869;-0.0019335;0.070442;-0.00017671
0.0018247;-0.0016149;0.071389;-0.00012222
0.0018487;-0.0012571;0.072314;-7.496e-05
0.0018606;-0.00084692;0.073237;-4.5031e-05
0.0018619;-0.00037802;0.074176;-4.2468e-05
0.0018544;0.00014975;0.075145;-7.6829e-05
0.0018393;0.00073138;0.076157;-0.00015678
0.0018179;0.0013575;0.077218;-0.00028969
0.0017912;0.0020154;0.078333;-0.00048123
0.0017597;0.0026895;0.079502;-0.00073516
0.0017239;0.0033626;0.080725;-0.0010533
0.0016834;0.0040162;0.081996;-0.0014355
0.0016377;0.0046316;0.083309;-0.0018803
0.0015857;0.0051905;0.084658;-0.0023842
0.001526;0.0056761;0.086032;-0.0029427
0.0014566;0.0060736;0.087424;-0.0035497
0.0013757;0.006371;0.088822;-0.0041979
0.0012809;0.0065607;0.090217;-0.0048791
0.0011701;0.0066393;0.091598;-0.005584
0.0010409;0.0066088;0.092957;-0.0063029
0.0008914;0.0064764;0.094286;-0.0070256
0.00071951;0.006255;0.095578;-0.0077422
0.00052356;0.0059628;0.096828;-0.0084431
0.00030203;0.0056241;0.098035;-0.0091197
5.365e-05;0.0052691;0.099198;-0.0097643
-0.00022262;0.0049332;0.10032;-0.010371
-0.00052751;0.0046526;0.1014;-0.010935
-0.00086139;0.0044571;0.10244;-0.011454
-0.0012242;0.0043672;0.10346;-0.011926
-0.0016153;0.0043935;0.10444;-0.01235
-0.0020339;0.0045384;0.1054;-0.012729
-0.0024785;0.0047972;0.10634;-0.013064
-0.0029473;0.0051597;0.10726;-0.013359
-0.0034386;0.0056107;0.10817;-0.01362
-0.00395;0.0061315;0.10905;-0.013853
-0.0044793;0.006701;0.10992;-0.014064
-0.005024;0.0072962;0.11077;-0.014263
-0.0055813;0.0078937;0.11159;-0.014457
-0.0061486;0.0084701;0.11239;-0.014653
-0.0067228;0.0090034;0.11316;-0.014859
-0.0073007;0.0094734;0.11389;-0.015081
-0.0078791;0.009863;0.11458;-0.015324
-0.0084544;0.010159;0.11523;-0.015591
-0.0090229;0.010353;0.11582;-0.015884
-0.0095806;0.010443;0.11635;-0.016205
-0.010123;0.01043;0.1168;-0.016552
-0.010646;0.010323;0.11717;-0.016923
-0.011146;0.010137;0.11745;-0.017316
-0.011617;0.0098938;0.11763;-0.017725
-0.012056;0.0096217;0.11769;-0.018148
-0.01246;0.0093558;0.11763;-0.01858
-0.012825;0.009133;0.11743;-0.019014
-0.013151;0.0089856;0.1171;-0.019447
-0.013437;0.0089369;0.11661;-0.019873
-0.013685;0.0090018;0.11598;-0.020288
-0.013896;0.0091871;0.1152;-0.020685
-0.014074;0.0094934;0.11427;-0.02106
-0.014224;0.0099158;0.1132;-0.021408
-0.014349;0.010444;0.112;-0.021724
-0.014455;0.011066;0.11068;-0.022004
-0.014548;0.011765;0.10926;-0.022244
-0.014632;0.012522;0.10775;-0.022443
-0.014712;0.013317;0.10616;-0.022596
-0.014793;0.014129;0.10451;-0.022701
-0.014878;0.014938;0.10281;-0.022758
-0.014972;0.015722;0.10108;-0.022765
-0.015076;0.016462;0.099313;-0.022723
-0.015191;0.01714;0.097537;-0.022631
-0.01532;0.017738;0.095757;-0.022492
-0.015459;0.018242;0.093983;-0.02231
-0.015608;0.01864;0.092223;-0.022086
-0.015762;0.018921;0.090484;-0.021827
-0.015917;0.019076;0.088773;-0.021535
-0.016067;0.019096;0.087097;-0.021216
-0.016208;0.018978;0.085459;-0.020874
-0.016332;0.018717;0.083866;-0.020514
-0.016435;0.018313;0.08232;-0.020141
-0.016511;0.017766;0.080826;-0.01976
-0.016556;0.017082;0.079386;-0.019376
-0.016566;0.016268;0.078004;-0.018993
-0.016539;0.015334;0.07668;-0.018616
-0.016473;0.014295;0.075418;-0.01825
-0.016369;0.01317;0.074219;-0.017898
-0.016227;0.011982;0.073083;-0.017566
-0.016047;0.010759;0.07201;-0.017258
-0.015831;0.0095314;0.070999;-0.016976
-0.015582;0.0083246;0.070048;-0.016726
-0.015301;0.0071588;0.069151;-0.016509
-0.014993;0.0060485;0.068302;-0.016327
-0.01466;0.0050029;0.067494;-0.016181
-0.014305;0.0040279;0.066715;-0.016068
-0.013932;0.0031266;0.065953;-0.015985
-0.013545;0.0023003;0.065194;-0.015928
-0.013147;0.0015497;0.064423;-0.015887
-0.012741;0.00087527;0.063626;-0.015854
-0.012331;0.00027735;0.062788;-0.015818
-0.01192;-0.00024362;0.061894;-0.015769
-0.01151;-0.00068742;0.060933;-0.015696
-0.011104;-0.0010542;0.059895;-0.015589
-0.010704;-0.0013449;0.058771;-0.015442
-0.010312;-0.0015611;0.057556;-0.01525
-0.0099299;-0.0017062;0.056246;-0.015011
-0.0095591;-0.0017845;0.054843;-0.014725
-0.0092004;-0.001802;0.05335;-0.014395
-0.0088544;-0.0017657;0.051776;-0.014025
-0.0085211;-0.0016829;0.050132;-0.013622
-0.0082005;-0.0015617;0.048436;-0.013189
-0.0078922;-0.0014099;0.046708;-0.012734
-0.0075959;-0.0012349;0.044962;-0.012261
-0.0073113;-0.0010438;0.04321;-0.011775
-0.0070383;-0.00084302;0.041456;-0.01128
-0.0067767;-0.00063799;0.039701;-0.010779
-0.0065267;-0.00043354;0.037942;-0.010276
-0.0062882;-0.00023375;0.036173;-0.0097708
-0.0060616;-4.2071e-05;0.034385;-0.0092667
-0.0058469;0.00013863;0.032572;-0.0087649
-0.0056445;0.00030597;0.030725;-0.008267
-0.0054542;0.000458;0.028837;-0.0077747
-0.0052759;0.00059312;0.026906;-0.0072901
-0.0051089;0.00071008;0.024933;-0.0068153
-0.0049518;0.00080789;0.022922;-0.0063523
-0.0048028;0.00088582;0.020886;-0.0059032
-0.0046596;0.00094344;0.018845;-0.0054697
-0.0045196;0.00098056;0.016823;-0.005053
-0.0043804;0.00099725;0.014847;-0.0046542
-0.0042397;0.00099388;0.01294;-0.0042735
-0.0040956;0.00097107;0.011124;-0.0039109
-0.003947;0.00092976;0.0094179;-0.0035658
-0.0037932;0.0008712;0.007837;-0.0032371
-0.0036346;0.00079693;0.0063936;-0.0029234
-0.0034721;0.0007088;0.0050962;-0.002623
-0.0033073;0.00060896;0.0039493;-0.0023341
-0.003142;0.00049989;0.0029532;-0.0020549
-0.0029785;0.00038437;0.0021048;-0.0017836
-0.0028186;0.0002655;0.0013978;-0.0015188
-0.002664;0.00014667;0.00082357;-0.0012593
-0.0025157;3.1481e-05;0.00037139;-0.0010044
-0.0023737;-7.6419e-05;2.9208e-05;-0.000754
-0.0022371;-0.00017349;-0.00021607;-0.00050875
-0.0021043;-0.0002565;-0.00037813;-0.00027004
-0.0019732;-0.00032276;-0.00047086;-4.0356e-05
-0.0018418;-0.00037028;-0.00050804;0.00017662
-0.0017079;-0.00039808;-0.00050296;0.000376
-0.00157;-0.00040637;-0.0004681;0.00055206
-0.0014274;-0.00039656;-0.00041478;0.00069881
-0.00128;-0.00037115;-0.00035278;0.00081059
-0.0011287;-0.00033344;-0.00029001;0.0008828
-0.00097536;-0.00028718;-0.00023213;0.00091245
-0.00082269;-0.00023633;-0.00018239;0.00089884
-0.00067392;-0.00018474;-0.00014189;0.00084412
-0.00053264;-0.0001359;-0.00011001;0.00075356
-0.00040253;-9.2696e-05;-8.5134e-05;0.00063539
-0.00028702;-5.7203e-05;-6.5144e-05;0.00050021
-0.00018897;-3.0561e-05;-4.8055e-05;0.00036016
-0.00011044;-1.2922e-05;-3.2512e-05;0.00022808
-5.2629e-05;-3.414e-06;-1.827e-05;0.00011666
-1.5913e-05;-1.0936e-07;-6.5242e-06;3.7456e-05
0;0;0;0
3.5833e-05;3.4763e-05;-4.6249e-05;-3.2367e-05
0.00011655;0.00011543;-0.00015077;-0.00011203
0.00024065;0.00024327;-0.00031367;-0.00024532
0.00040553;0.0004185;-0.00053597;-0.00043644
0.00060739;0.00064058;-0.00081983;-0.0006875
0.00084111;0.00090857;-0.0011687;-0.00099856
0.0011003;0.0012213;-0.0015871;-0.0013676
0.0013776;0.0015776;-0.0020806;-0.0017905
0.001665;0.0019766;-0.0026554;-0.0022609
0.0019545;0.0024177;-0.0033172;-0.0027705
0.0022379;0.0029006;-0.0040712;-0.0033087
0.0025081;0.0034258;-0.004921;-0.0038634
0.0027584;0.0039942;-0.0058675;-0.0044216
0.0029837;0.0046073;-0.0069084;-0.0049702
0.0031802;0.0052672;-0.0080373;-0.0054972
0.0033458;0.0059765;-0.0092435;-0.005992
0.0034795;0.0067381;-0.010512;-0.0064467
0.0035817;0.0075552;-0.011826;-0.0068569
0.0036539;0.0084313;-0.013165;-0.0072223
0.0036982;0.0093695;-0.014506;-0.0075465
0.0037177;0.010373;-0.015826;-0.0078371
0.0037159;0.011443;-0.0171;-0.0081039
0.0036968;0.012582;-0.018304;-0.0083582
0.0036648;0.013789;-0.019411;-0.008612
0.0036244;0.015062;-0.020398;-0.0088767
0.00358;0.016396;-0.021241;-0.0091622
0.003536;0.017787;-0.021916;-0.0094762
0.0034966;0.019223;-0.022403;-0.0098237
0.0034653;0.020694;-0.022684;-0.010207
0.0034452;0.022188;-0.022743;-0.010625
0.0034385;0.023691;-0.02257;-0.011076
0.0034468;0.025186;-0.022156;-0.011557
0.0034706;0.026659;-0.021499;-0.012061
0.0035102;0.028092;-0.020599;-0.012582
0.003565;0.029468;-0.019458;-0.013113
0.0036341;0.030771;-0.018082;-0.013647
0.0037163;0.031984;-0.016479;-0.014175
0.0038101;0.03309;-0.01466;-0.014691
0.0039136;0.034074;-0.012638;-0.015185
0.0040249;0.034923;-0.010427;-0.01565
0.0041419;0.035624;-0.0080463;-0.01608
0.0042622;0.036169;-0.0055165;-0.016468
0.0043836;0.036551;-0.0028623;-0.016808
0.0045038;0.036767;-0.00011248;-0.017096
0.0046203;0.036819;0.0026997;-0.017329
0.0047308;0.036709;0.0055356;-0.017506
0.004833;0.036447;0.0083521;-0.017626
0.0049246;0.036045;0.011105;-0.01769
0.0050033;0.03552;0.013757;-0.017699
0.0050671;0.034896;0.016276;-0.017654
0.005114;0.034198;0.01864;-0.017557
0.0051424;0.033458;0.020834;-0.017409
0.0051507;0.032701;0.022847;-0.017212
0.0051377;0.031947;0.024674;-0.016968
0.0051028;0.031212;0.026313;-0.016677
0.0050457;0.030505;0.027763;-0.016342
0.0049663;0.029833;0.029027;-0.015964
0.0048652;0.029198;0.03011;-0.015544
0.0047426;0.028603;0.031014;-0.015087
0.0045993;0.028047;0.031748;-0.014595
0.0044353;0.02753;0.032318;-0.014072
0.0042509;0.027052;0.032732;-0.013525
0.0040456;0.026612;0.033;-0.01296
