1428.422037200,-0.184841,-0.515037,-0.57824,,-0.00850075,0.00287979,-0,-0.005226,0.00299055,-0,-0,0.0410763,0,0,2.16394,-0,-0,0.00316372,-0,0.003479,0,0,0,0,0,0
1428.423102734,-0.184841,-0.515037,-0.57824,,0.00465686,0.00287979,-0,-0.010452,0.00299055,-0,-0,0.0410763,0,0.00335,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.424164289,-0.184841,-0.515037,-0.57824,,-0.0359961,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,0.0067,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.425227368,-0.184841,-0.515037,-0.57824,,-0.0359961,0.00287979,-0,0.015678,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.426290285,-0.184841,-0.515037,-0.57824,,-0.0477616,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.427353369,-0.184841,-0.515037,-0.57824,,-0.0719079,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.428416326,-0.184841,-0.515037,-0.57824,,-0.0483309,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.01005,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.429480493,-0.184841,-0.515037,-0.57824,,-0.0483309,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.01005,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
1428.430543778,-0.184841,-0.515037,-0.57824,,-0.0483309,0.00287979,-0,-0,0.00299055,-0,-0,0.0410763,0,-0.00335,2.16394,-0,0.003621,0.00316372,-0,-0.003479,0,0,0,0,0,0
1428.431607280,-0.184841,-0.515037,-0.57824,,-0.0483309,0.00287979,-0,0.005226,0.00299055,-0,-0,0.0410763,0,-0.0067,2.16394,-0,-0,0.00316372,-0,-0,0,0,0,0,0,0
